left_ear,right_ear,avg_ear,mar,yaw_deg,pitch_deg,roll_deg,ear_asymmetry,nose_centrality,label_id,label_name
0.2231,0.2367,0.3061,0.4542,15.3632,16.1011,8.9802,0.0755,0.0632,2,Drowsy
0.3003,0.2537,0.2861,0.2291,35.2091,13.3086,15.0727,0.0038,0.3982,1,Distracted
0.2796,0.329,0.3248,0.3187,-3.8191,6.3276,5.1623,0.0153,0.0268,0,Attentive
0.221,0.1628,0.191,0.3191,11.8796,1.7335,7.9263,0.017,0.1213,2,Drowsy
0.1481,0.1507,0.1606,0.6651,18.4503,13.9702,-0.8031,0.0579,0.0705,2,Drowsy
0.3607,0.3002,0.2952,0.2321,1.5569,12.6099,-9.0593,0.0353,0.0073,0,Attentive
0.174,0.1354,0.2255,0.397,-1.5227,-6.3696,6.8564,0.0076,0.05,2,Drowsy
0.0266,0.0423,0.1487,0.5712,17.7794,13.2962,0.208,0.0277,0.2898,3,Absent
0.0755,0.0889,0.0928,0.6428,29.7592,-5.6681,17.4589,0.0087,0.3575,3,Absent
0.1634,0.2004,0.1924,0.3992,1.8061,4.4223,2.6077,0.0485,0.0013,2,Drowsy
0.1041,0.0594,0.0927,0.6723,19.2915,20.1942,15.7414,0.0539,0.562,3,Absent
0.0854,0.0,0.0838,0.6903,-19.4557,49.1607,18.7345,0.0702,0.3169,3,Absent
0.137,0.1635,0.2014,0.3367,-8.5841,8.5046,-4.4823,0.014,0.1103,2,Drowsy
0.1997,0.1612,0.1585,0.259,8.7854,18.3935,-0.5798,0.0091,0.1121,2,Drowsy
0.0336,0.075,0.0569,0.922,46.4591,35.9457,-2.8837,0.0759,0.5875,3,Absent
0.1845,0.2118,0.1762,0.3965,7.716,7.3333,12.4287,0.0647,0.1184,2,Drowsy
0.0475,0.101,0.0769,0.5053,52.7126,10.5952,26.1311,0.0753,0.2981,3,Absent
0.3129,0.3208,0.3044,0.2316,-3.6207,3.603,-3.3607,0.0,0.0631,0,Attentive
0.3097,0.3298,0.2595,0.3435,31.2491,11.1003,14.8103,0.0091,0.3703,1,Distracted
0.3004,0.3861,0.2583,0.3029,1.6176,8.4034,4.2065,0.0127,0.0569,0,Attentive
0.1769,0.104,0.1089,0.4381,34.0336,14.6568,-0.8734,0.0214,0.297,3,Absent
0.1525,0.139,0.1762,0.5532,-7.5751,19.6291,3.1398,0.0253,0.016,2,Drowsy
0.2866,0.2636,0.2448,0.2385,4.0869,2.6325,1.2756,0.0204,0.0807,0,Attentive
0.0408,0.1382,0.1113,0.6474,22.5981,19.874,20.8441,0.026,0.7225,3,Absent
0.3183,0.3168,0.327,0.2917,6.6734,2.5088,-6.3048,0.0243,0.0562,0,Attentive
0.1532,0.2501,0.177,0.296,-5.5575,8.3491,4.6991,0.0794,0.0385,2,Drowsy
0.2865,0.3,0.315,0.1778,-15.3694,-0.8538,-4.1036,0.0149,0.0456,0,Attentive
0.0734,0.0881,0.146,1.0,-9.4019,34.7586,13.125,0.0814,0.7415,3,Absent
0.189,0.1259,0.1381,0.6173,-0.9691,0.4563,11.3869,0.0602,0.131,2,Drowsy
0.1012,0.0527,0.1061,0.7073,18.1788,18.0177,21.2826,0.0737,0.5626,3,Absent
0.2891,0.1255,0.1864,0.2728,-11.9764,8.7826,4.8718,0.0652,0.096,2,Drowsy
0.1747,0.1834,0.0918,0.4517,-10.6176,-1.7676,-2.6766,0.0191,0.058,2,Drowsy
0.1971,0.2277,0.2047,0.5432,5.3754,0.5108,-0.0482,0.0464,0.1177,2,Drowsy
0.3005,0.2708,0.3161,0.251,-15.5625,8.4784,1.8788,0.032,0.0171,0,Attentive
0.0498,0.0843,0.0892,0.6837,21.2094,10.8527,4.42,0.0387,0.7783,3,Absent
0.1805,0.2617,0.3382,0.2514,29.1127,7.1724,-1.7254,0.0,0.4553,1,Distracted
0.2488,0.3197,0.2141,0.1886,34.7824,12.9328,7.9084,0.024,0.603,1,Distracted
0.0767,0.168,0.0826,0.7742,34.1652,0.6069,12.9632,0.1137,0.4491,3,Absent
0.1196,0.1137,0.0396,0.8236,-0.9383,36.3836,8.3983,0.0549,0.5952,3,Absent
0.2467,0.3123,0.2743,0.1824,-9.1789,10.7888,-1.1463,0.0353,0.0339,0,Attentive
0.2624,0.2588,0.2423,0.2541,9.559,2.6394,3.1344,0.0422,0.346,1,Distracted
0.3156,0.346,0.2973,0.2701,8.5212,0.1915,3.1205,0.0201,0.0529,0,Attentive
0.0862,0.0379,0.063,0.7381,-0.6297,13.0137,22.1696,0.0763,0.5114,3,Absent
0.2149,0.2995,0.2974,0.2273,16.8098,-3.2113,5.859,0.0236,0.0878,0,Attentive
0.2943,0.1949,0.2152,0.3291,28.4379,0.1214,12.6251,0.0366,0.4372,1,Distracted
0.2786,0.3162,0.3621,0.196,33.7543,-1.8046,14.5521,0.0182,0.2057,1,Distracted
0.2525,0.2954,0.3079,0.3473,53.8355,9.3255,12.1617,0.0232,0.4402,1,Distracted
0.2156,0.3101,0.2421,0.2597,52.5973,-4.0922,-4.1956,0.0354,0.4649,1,Distracted
0.0915,0.0876,0.0543,0.6303,20.5694,22.9304,14.2118,0.0719,0.5687,3,Absent
0.3202,0.2198,0.2941,0.2589,23.0457,13.4965,6.2062,0.0722,0.2875,1,Distracted
0.2725,0.3213,0.3309,0.2512,26.3412,11.3886,9.989,0.046,0.2076,1,Distracted
0.1806,0.1638,0.134,0.2806,-2.7738,9.5505,3.968,0.03,0.0881,2,Drowsy
0.1437,0.0052,0.0345,0.7084,-0.9097,1.9952,16.4803,0.0184,0.5234,3,Absent
0.0395,0.0,0.0886,0.5621,49.9346,26.1471,12.9427,0.0308,0.2511,3,Absent
0.083,0.1225,0.1632,0.5076,-14.738,20.7428,4.8528,0.0672,0.0446,2,Drowsy
0.0878,0.0046,0.0299,0.7207,15.9623,18.8813,7.6472,0.0651,0.4898,3,Absent
0.1588,0.1501,0.1996,0.277,-10.0089,13.0686,6.4389,0.0427,0.0448,2,Drowsy
0.1611,0.1996,0.1473,0.3457,-4.9263,8.197,-1.8892,0.0315,0.1161,2,Drowsy
0.2749,0.2989,0.1847,0.29,21.2031,13.2435,-1.218,0.0129,0.3226,1,Distracted
0.1627,0.2172,0.1889,0.5357,-12.1304,10.524,7.2693,0.013,0.1145,2,Drowsy
0.051,0.0341,0.0366,0.5867,23.6472,40.4017,28.2641,0.0015,0.3922,3,Absent
0.3035,0.2952,0.3168,0.2607,-3.0158,0.7666,-1.9801,0.0308,0.0506,0,Attentive
0.2897,0.2775,0.3084,0.2227,17.534,-5.885,9.6808,0.0189,0.059,0,Attentive
0.2858,0.2043,0.2778,0.2937,33.9661,4.3692,-0.6794,0.0526,0.3531,1,Distracted
0.3318,0.2172,0.2614,0.2858,24.1022,5.778,3.6923,0.0253,0.5355,1,Distracted
0.3161,0.3193,0.2576,0.3003,-1.5576,0.4952,15.1894,0.023,0.0384,0,Attentive
0.3163,0.2861,0.2884,0.2621,-12.3062,-9.0744,-0.8114,0.0099,0.0594,0,Attentive
0.3542,0.38,0.3024,0.3058,4.8568,6.4922,0.2893,0.022,0.0661,0,Attentive
0.3649,0.2908,0.3055,0.2625,15.6196,2.3329,3.3951,0.0261,0.0556,0,Attentive
0.0956,0.1382,0.1068,0.6752,23.7018,28.0734,6.9435,0.0286,0.8351,3,Absent
0.2118,0.3197,0.3049,0.2491,-0.1081,10.8688,6.7376,0.0123,0.0622,0,Attentive
0.1282,0.0216,0.0837,0.7123,27.9714,25.5319,22.187,0.0554,0.2574,3,Absent
0.0337,0.0985,0.0907,0.6278,3.2926,28.9286,23.4415,0.0534,0.3359,3,Absent
0.235,0.2549,0.1487,0.4417,0.4011,4.6381,9.9295,0.0138,0.0987,2,Drowsy
0.273,0.3008,0.2998,0.3043,6.7976,2.8248,6.0888,0.0339,0.0667,0,Attentive
0.2808,0.2603,0.3411,0.3005,-2.5052,18.7671,6.9088,0.0168,0.0,0,Attentive
0.1167,0.1235,0.0102,0.8315,6.081,12.3584,6.5667,0.0784,0.514,3,Absent
0.2667,0.2653,0.2578,0.2882,31.1122,15.0223,-4.7339,0.0277,0.3632,1,Distracted
0.3615,0.2512,0.2861,0.2516,12.099,5.7963,3.5524,0.0087,0.0153,0,Attentive
0.121,0.2805,0.2217,0.4501,-2.6273,6.5993,4.419,0.0488,0.14,2,Drowsy
0.2167,0.1193,0.201,0.6362,2.2962,5.9492,7.0522,0.0334,0.1527,2,Drowsy
0.2872,0.2603,0.2581,0.1739,35.2346,9.4724,8.9209,0.0314,0.3367,1,Distracted
0.2823,0.2446,0.2893,0.3015,0.3048,-2.925,6.6284,0.0167,0.0347,0,Attentive
0.3258,0.3024,0.3285,0.2306,-5.789,12.9435,1.4326,0.0222,0.087,0,Attentive
0.3141,0.3565,0.3336,0.3297,-1.0897,-3.9272,1.3711,0.0206,0.0828,0,Attentive
0.1546,0.1415,0.0965,0.4319,16.155,13.8406,5.1385,0.0253,0.1199,2,Drowsy
0.2049,0.1751,0.2116,0.4884,-3.0251,-2.5534,3.2141,0.0295,0.0935,2,Drowsy
0.1658,0.2651,0.1154,0.3745,19.1728,7.6432,0.4701,0.0634,0.0822,2,Drowsy
0.3098,0.3393,0.1888,0.2867,14.1712,34.4179,2.1913,0.0449,0.3465,1,Distracted
0.0287,0.1717,0.1,0.7123,-9.9165,31.9182,21.0769,0.0987,0.4877,3,Absent
0.3128,0.3006,0.284,0.2744,17.4348,1.6637,5.5988,0.0071,0.0213,0,Attentive
0.2069,0.1248,0.1517,0.5865,2.3736,17.5007,3.2516,0.0206,0.0679,2,Drowsy
0.2766,0.3061,0.2886,0.2593,15.073,7.2392,4.543,0.0157,0.0055,0,Attentive
0.1863,0.292,0.2658,0.3122,46.3306,11.9516,14.9915,0.0264,0.4125,1,Distracted
0.2082,0.1862,0.1449,0.3531,-11.9888,1.3494,7.9697,0.0665,0.1074,2,Drowsy
0.3291,0.3194,0.3342,0.2018,8.4884,10.409,-6.7937,0.0082,0.0,0,Attentive
0.2507,0.3889,0.3096,0.3461,40.9039,-6.0626,7.3697,0.0515,0.2647,1,Distracted
0.3094,0.2818,0.3114,0.227,-2.5568,-5.0805,-6.7591,0.0161,0.0547,0,Attentive
0.3141,0.2602,0.2899,0.3378,48.9871,9.4117,3.6744,0.0338,0.235,1,Distracted
0.1083,0.0112,0.0659,0.5223,54.2437,-0.0924,13.5353,0.0,0.8699,3,Absent
0.0504,0.0395,0.114,0.6943,-1.3407,7.9874,33.775,0.0223,0.7369,3,Absent
0.0517,0.1076,0.0665,0.3247,86.4492,22.1354,16.0703,0.0038,0.2571,3,Absent
0.2983,0.3355,0.3085,0.247,-1.8156,-1.4326,-2.2531,0.0146,0.0727,0,Attentive
0.3191,0.1846,0.2602,0.1713,23.5917,-21.3851,4.1781,0.0072,0.356,1,Distracted
0.0728,0.0374,0.1243,0.7227,14.3524,22.1322,-0.6975,0.0274,0.8607,3,Absent
0.2138,0.2992,0.3443,0.3331,-0.6568,-1.2155,4.3439,0.01,0.0591,0,Attentive
0.3045,0.2631,0.3245,0.3153,26.5223,10.3226,-0.363,0.0263,0.2945,1,Distracted
0.2426,0.237,0.2407,0.4027,41.3641,13.0449,-1.3451,0.0425,0.3383,1,Distracted
0.3425,0.3156,0.3406,0.3124,29.8401,23.2334,4.8016,0.0344,0.3457,1,Distracted
0.3055,0.2995,0.3145,0.256,-4.7846,11.376,1.2074,0.0197,0.022,0,Attentive
0.2588,0.3111,0.2289,0.2941,11.1837,7.3286,7.6421,0.0196,0.245,1,Distracted
0.311,0.3551,0.2944,0.2325,2.8446,0.8777,5.9997,0.0038,0.0184,0,Attentive
0.365,0.169,0.2737,0.3835,36.4621,17.5342,5.599,0.0167,0.1258,1,Distracted
0.2249,0.2663,0.32,0.3494,32.9421,2.6533,10.7356,0.0537,0.2335,1,Distracted
0.0885,0.0598,0.1113,0.6712,14.9616,-8.8895,17.9197,0.0407,0.5379,3,Absent
0.3117,0.3075,0.2951,0.2122,11.3897,14.5878,-0.4178,0.0139,0.0647,0,Attentive
0.2402,0.3261,0.3465,0.3036,48.2775,7.5415,-3.026,0.0422,0.4069,1,Distracted
0.3358,0.3268,0.2657,0.2676,-12.8258,3.3285,11.4888,0.0105,0.025,0,Attentive
0.19,0.217,0.1607,0.2732,8.6759,0.4722,-2.9415,0.0136,0.104,2,Drowsy
0.0931,0.0088,0.0704,0.7192,32.1592,-7.8972,23.4769,0.0426,0.513,3,Absent
0.1622,0.0418,0.0897,0.6986,29.6152,31.5394,16.9957,0.0654,0.3677,3,Absent
0.2937,0.2704,0.2967,0.2538,1.2012,-1.55,2.8433,0.0244,0.0173,0,Attentive
0.0,0.0287,0.0673,0.7373,19.7107,18.919,3.157,0.0507,0.8138,3,Absent
0.3097,0.3025,0.2937,0.2969,39.5167,12.7194,4.6885,0.0602,0.2187,1,Distracted
0.263,0.3417,0.2661,0.2402,-5.3382,6.9929,0.3428,0.0148,0.0756,0,Attentive
0.2703,0.283,0.3025,0.2248,-9.4053,3.4799,-3.3115,0.0247,0.0224,0,Attentive
0.1582,0.2111,0.1963,0.4543,-3.2193,4.1451,-8.1488,0.0447,0.0811,2,Drowsy
0.273,0.2501,0.2334,0.3585,41.6557,-6.2392,9.5789,0.0484,0.3624,1,Distracted
0.254,0.2669,0.3501,0.2615,39.3227,15.4132,-1.0038,0.0129,0.2294,1,Distracted
0.1082,0.0381,0.0695,0.7239,7.3317,29.758,21.6359,0.0419,0.7824,3,Absent
0.148,0.0253,0.0624,0.5087,-4.0984,10.5827,19.3993,0.0731,0.3603,3,Absent
0.2415,0.175,0.1795,0.6079,-1.2658,14.5146,3.0069,0.0199,0.08,2,Drowsy
0.3366,0.2887,0.3139,0.2369,44.5504,16.5439,6.7395,0.0563,0.2961,1,Distracted
0.3013,0.3287,0.2879,0.2477,2.8675,7.7833,4.9537,0.0178,0.0519,0,Attentive
0.046,0.1466,0.105,0.5376,50.5642,22.5215,6.3246,0.0831,0.6489,3,Absent
0.3006,0.3205,0.2922,0.2662,1.9589,3.679,4.9758,0.0118,0.1128,0,Attentive
0.1958,0.2285,0.1514,0.2467,0.0139,16.081,-3.9195,0.0165,0.0862,2,Drowsy
0.0168,0.1262,0.028,0.7266,8.3311,27.1488,25.8881,0.0546,0.3101,3,Absent
0.2934,0.2568,0.324,0.3064,-12.5787,9.8492,-2.0526,0.0286,0.0479,0,Attentive
0.2548,0.2753,0.2805,0.165,17.3465,13.3628,0.5778,0.0511,0.4467,1,Distracted
0.2981,0.3287,0.2754,0.2752,-1.2421,-2.5501,1.4648,0.0096,0.0334,0,Attentive
0.2822,0.3037,0.3489,0.2247,-5.4713,13.3716,11.8129,0.02,0.0803,0,Attentive
0.2925,0.2444,0.2819,0.389,51.1721,19.0876,9.7741,0.044,0.4659,1,Distracted
0.2392,0.2679,0.3478,0.186,4.5158,10.0521,-4.2746,0.0218,0.0781,0,Attentive
0.3344,0.2741,0.257,0.3324,35.9413,11.8299,-0.0056,0.0,0.3736,1,Distracted
0.0449,0.0638,0.0657,0.5639,20.2497,11.6258,16.2039,0.0054,0.5072,3,Absent
0.1519,0.2011,0.1652,0.2952,11.1326,-6.0796,-1.3561,0.0075,0.0883,2,Drowsy
0.3154,0.3513,0.2322,0.2769,31.684,14.3375,6.294,0.0229,0.3059,1,Distracted
0.2933,0.2674,0.2881,0.3589,28.1644,14.0266,4.5772,0.0385,0.2845,1,Distracted
0.3583,0.2476,0.3024,0.1687,-17.0526,5.0822,2.6975,0.0172,0.0468,0,Attentive
0.1867,0.1892,0.1828,0.4845,21.5342,28.4904,0.8039,0.0,0.1038,2,Drowsy
0.0805,0.0917,0.0689,0.5093,19.0279,-4.7837,12.2083,0.0368,0.5231,3,Absent
0.1748,0.1478,0.1858,0.4659,13.4036,-4.8451,3.6198,0.0248,0.1148,2,Drowsy
0.337,0.3366,0.279,0.2884,48.3309,-5.008,3.0615,0.0567,0.4475,1,Distracted
0.1488,0.1558,0.2584,0.3687,-2.6198,-0.3514,6.7991,0.0429,0.1235,2,Drowsy
0.3295,0.3038,0.2881,0.1848,-4.1488,-8.4897,2.0611,0.008,0.042,0,Attentive
0.1122,0.1616,0.0682,0.6208,31.1972,33.7736,13.4675,0.0408,0.1065,3,Absent
0.3288,0.3015,0.3057,0.3037,4.7947,9.3281,0.5126,0.0331,0.0596,0,Attentive
0.1153,0.0462,0.0,0.7418,26.6004,14.3801,28.4977,0.0754,0.5852,3,Absent
0.1196,0.0558,0.0056,0.7689,3.1514,3.3962,14.4826,0.0591,0.4438,3,Absent
0.2518,0.226,0.2807,0.256,75.5286,16.7651,2.544,0.0089,0.162,1,Distracted
0.1414,0.2498,0.1982,0.4504,9.4974,10.1937,3.6539,0.0135,0.0692,2,Drowsy
0.2512,0.2896,0.3011,0.3707,33.1532,4.6057,6.0384,0.0557,0.333,1,Distracted
0.3087,0.2401,0.272,0.2965,1.9429,-0.6661,-4.7929,0.0092,0.0,0,Attentive
0.3389,0.2668,0.2909,0.2424,-8.1663,7.1394,-1.62,0.018,0.0364,0,Attentive
0.333,0.2411,0.212,0.4216,62.2279,11.8845,-2.6229,0.0493,0.3392,1,Distracted
0.2641,0.3268,0.3223,0.3415,-0.2775,7.9863,13.4083,0.0138,0.0039,0,Attentive
0.3265,0.264,0.3048,0.3357,37.5019,-13.5448,5.1095,0.0546,0.4027,1,Distracted
0.0659,0.0774,0.0628,0.7132,21.8146,2.431,18.0447,0.0,0.6328,3,Absent
0.2876,0.2778,0.2593,0.3511,13.0203,-2.4531,3.3621,0.0242,0.0857,0,Attentive
0.317,0.2685,0.3341,0.332,28.2165,-4.8645,3.2144,0.0,0.0666,0,Attentive
0.0,0.1153,0.0866,0.5768,-6.4807,-10.5487,15.6209,0.0995,0.5223,3,Absent
0.2829,0.2646,0.3008,0.1905,10.4078,2.3625,1.112,0.0266,0.0789,0,Attentive
0.1595,0.1527,0.1907,0.4123,-0.5534,4.4137,0.5815,0.044,0.0235,2,Drowsy
0.2599,0.2876,0.3033,0.2273,1.2508,2.3602,1.5956,0.0205,0.0182,0,Attentive
0.1072,0.1545,0.0139,0.607,15.7507,31.1341,6.6883,0.014,0.3079,3,Absent
0.3786,0.2666,0.3366,0.2998,5.2451,15.3103,3.8605,0.0239,0.0484,0,Attentive
0.1819,0.2257,0.2195,0.4611,20.0713,7.1614,3.3072,0.0,0.0621,2,Drowsy
0.3256,0.3145,0.2788,0.2178,11.2397,0.6566,-0.0182,0.0104,0.0627,0,Attentive
0.1408,0.1479,0.1927,0.3975,11.2332,20.5575,5.6631,0.042,0.0128,2,Drowsy
0.0327,0.088,0.0702,0.667,2.8406,22.362,4.4286,0.0548,0.8179,3,Absent
0.0636,0.0533,0.1274,0.6562,20.2366,7.9583,23.1025,0.0198,0.641,3,Absent
0.2126,0.3157,0.2695,0.1491,-19.6586,8.6979,2.6431,0.0177,0.0917,0,Attentive
0.0,0.1739,0.1077,0.6623,3.9555,13.429,22.3122,0.069,0.6837,3,Absent
0.0772,0.1106,0.1357,0.6665,34.0733,41.8299,31.2862,0.0384,0.7573,3,Absent
0.2698,0.1624,0.2197,0.3759,16.3061,2.3991,-1.9586,0.0358,0.0587,2,Drowsy
0.2857,0.3441,0.2961,0.3348,36.6028,16.7566,0.2193,0.0208,0.3849,1,Distracted
0.2804,0.2835,0.2921,0.2634,8.7214,2.6422,2.0806,0.0214,0.0345,0,Attentive
0.2924,0.2887,0.3384,0.1883,53.6862,10.7541,7.9339,0.0635,0.4061,1,Distracted
0.1741,0.1812,0.1273,0.5517,9.0186,12.4556,-0.0651,0.0245,0.0889,2,Drowsy
0.2313,0.1819,0.1224,0.493,-2.4306,-1.7343,-0.1708,0.0509,0.1304,2,Drowsy
0.3576,0.2633,0.3018,0.1853,-2.5656,-3.4269,8.1979,0.016,0.0821,0,Attentive
0.1273,0.207,0.1269,0.5785,2.7526,-4.3802,1.5979,0.0476,0.0587,2,Drowsy
0.2329,0.2364,0.2848,0.2729,-18.98,-0.4981,-0.6312,0.0339,0.0384,0,Attentive
0.3355,0.2352,0.2634,0.3858,31.9122,-18.1512,3.7822,0.0327,0.0883,1,Distracted
0.2606,0.1821,0.1514,0.4689,11.5122,12.968,17.7156,0.0257,0.0901,2,Drowsy
0.0595,0.1411,0.1091,0.4548,42.7273,26.7429,-3.5669,0.0517,0.757,3,Absent
0.2765,0.3256,0.3062,0.2495,10.0317,6.3643,9.2328,0.0154,0.0371,0,Attentive
0.1916,0.2593,0.2637,0.5263,4.5474,0.4315,8.5237,0.0442,0.1015,2,Drowsy
0.323,0.3368,0.2975,0.2398,-4.0239,-2.7882,0.8676,0.0237,0.0774,0,Attentive
0.0141,0.0703,0.1013,0.7415,48.1149,27.8035,18.323,0.0366,0.4177,3,Absent
0.19,0.1628,0.1556,0.4785,13.1277,11.6133,2.4024,0.0503,0.0656,2,Drowsy
0.3179,0.2678,0.2367,0.3565,33.8559,27.3032,-8.4735,0.0339,0.5419,1,Distracted
0.2818,0.3052,0.2397,0.3463,30.4696,22.5761,1.7993,0.0095,0.3042,1,Distracted
0.2093,0.1939,0.2044,0.334,15.454,4.5842,-1.5001,0.0312,0.1794,2,Drowsy
0.2796,0.3253,0.2336,0.3379,43.6519,-10.1823,12.9357,0.0319,0.3892,1,Distracted
0.2323,0.2928,0.2761,0.2683,51.9086,15.4913,1.82,0.0215,0.2997,1,Distracted
0.3599,0.3933,0.3152,0.2408,7.276,9.2136,0.3967,0.038,0.0569,0,Attentive
0.2671,0.3688,0.3467,0.1919,15.6569,0.2037,2.6459,0.0194,0.0302,0,Attentive
0.1954,0.1692,0.2084,0.6479,21.5263,8.7763,5.6845,0.0716,0.074,2,Drowsy
0.1278,0.085,0.1793,0.5649,4.5405,43.0064,27.6957,0.0615,0.3273,3,Absent
0.1054,0.1244,0.1347,0.7145,12.5335,21.7227,34.9188,0.1329,0.6426,3,Absent
0.2335,0.3151,0.2377,0.2017,16.0333,-1.0725,-3.8694,0.018,0.112,0,Attentive
0.2923,0.2794,0.349,0.2322,36.7521,5.7185,-3.5982,0.0738,0.2318,1,Distracted
0.0583,0.1891,0.0881,0.9261,-5.9907,31.2611,-15.412,0.05,0.6762,3,Absent
0.2368,0.1516,0.117,0.4925,-1.352,25.4029,-5.3769,0.0685,0.123,3,Absent
0.1465,0.1754,0.1606,0.539,6.291,22.1245,2.7641,0.0376,0.1284,2,Drowsy
0.1803,0.2142,0.1719,0.5302,-4.0505,6.7084,3.6494,0.0645,0.0883,2,Drowsy
0.1103,0.0339,0.1007,0.8813,37.6396,40.8715,6.3719,0.0729,0.3212,3,Absent
0.268,0.3285,0.3428,0.2448,1.6494,3.4904,7.8094,0.0107,0.0572,0,Attentive
0.3313,0.3175,0.2968,0.279,-2.6551,8.9889,10.2474,0.0307,0.0281,0,Attentive
0.0994,0.0,0.0807,0.5605,45.2425,64.1413,10.6887,0.0,0.5734,3,Absent
0.3282,0.269,0.3099,0.3405,1.2556,-2.9334,-1.2604,0.0091,0.0265,0,Attentive
0.2228,0.1916,0.1518,0.4454,8.8903,9.8766,7.0054,0.0602,0.0541,2,Drowsy
0.2641,0.3589,0.3009,0.215,4.7118,2.2137,0.8952,0.0261,0.0727,0,Attentive
0.2222,0.1791,0.1795,0.5568,11.6909,20.6715,-4.7812,0.0581,0.1041,2,Drowsy
0.2846,0.3148,0.2808,0.2213,27.6509,-9.7902,17.1609,0.0473,0.267,1,Distracted
0.332,0.2845,0.3352,0.3649,0.0973,-0.1185,9.2669,0.0358,0.0343,0,Attentive
0.2627,0.2893,0.2475,0.3573,27.3887,21.2885,3.5984,0.034,0.3005,1,Distracted
0.2265,0.1883,0.1017,0.7011,3.8405,5.4995,1.3882,0.0475,0.0955,2,Drowsy
0.3104,0.271,0.2772,0.2968,38.1835,-4.2933,12.7175,0.0324,0.3297,1,Distracted
0.1741,0.2207,0.1797,0.5267,0.5292,9.5651,-0.0196,0.0643,0.0467,2,Drowsy
0.1862,0.1524,0.1734,0.4916,12.1269,-3.7363,4.0427,0.0722,0.0704,2,Drowsy
0.2941,0.2979,0.2991,0.2864,3.4156,8.1285,1.5964,0.0208,0.0,0,Attentive
0.1758,0.2004,0.2445,0.4109,-14.7041,11.8486,4.8343,0.0254,0.0959,2,Drowsy
0.1088,0.1049,0.0882,0.779,20.5468,36.6706,31.8865,0.0675,0.4004,3,Absent
0.3087,0.3737,0.2841,0.2235,-1.9851,-0.8883,-1.1869,0.0319,0.0926,0,Attentive
0.0645,0.0281,0.0753,0.5851,28.9206,6.7201,16.078,0.0257,0.43,3,Absent
0.2824,0.3067,0.3179,0.1475,12.2726,0.6462,4.1274,0.032,0.0088,0,Attentive
0.2188,0.1291,0.1848,0.3598,1.9075,5.2419,1.8608,0.0801,0.0624,2,Drowsy
0.1982,0.1756,0.1551,0.5152,10.7138,-9.6662,0.737,0.0864,0.1033,2,Drowsy
0.2452,0.3397,0.2143,0.1836,29.1403,11.9199,14.5534,0.0263,0.2892,1,Distracted
0.1609,0.2075,0.2044,0.4691,4.0554,0.6126,-7.4083,0.0178,0.0644,2,Drowsy
0.2409,0.3268,0.2697,0.2865,3.1142,-3.6776,-0.0352,0.0269,0.0532,0,Attentive
0.0555,0.1248,0.0197,0.5192,12.3178,9.1156,14.6654,0.0172,0.4724,3,Absent
0.3175,0.3593,0.2609,0.3309,3.8348,-3.2915,-4.6516,0.0181,0.0776,0,Attentive
0.3023,0.287,0.3318,0.1915,-2.7678,22.4597,-3.19,0.0065,0.072,0,Attentive
0.1252,0.0893,0.1649,0.7863,28.7769,5.9452,13.2373,0.0644,0.3854,3,Absent
0.2272,0.1301,0.1975,0.5934,8.0773,11.8273,1.6418,0.0444,0.1295,2,Drowsy
0.366,0.2398,0.3179,0.2367,24.5489,2.5524,4.6853,0.0416,0.417,1,Distracted
0.2963,0.2863,0.296,0.2315,-7.7844,-2.0028,4.6064,0.0232,0.055,0,Attentive
0.2706,0.3049,0.3329,0.2026,11.4901,-0.0337,10.766,0.0163,0.0248,0,Attentive
0.1869,0.2298,0.0979,0.3988,0.9031,5.3095,3.1326,0.0689,0.1069,2,Drowsy
0.0924,0.1359,0.1027,0.6831,27.8115,23.8286,18.532,0.0452,0.4997,3,Absent
0.3416,0.2589,0.2648,0.3289,15.5243,-2.1346,11.5849,0.0066,0.1681,1,Distracted
0.2817,0.2841,0.2736,0.3112,0.9292,5.4675,-0.8518,0.0018,0.0581,0,Attentive
0.289,0.2499,0.3509,0.2734,-0.9357,12.2964,-2.8638,0.0241,0.0448,0,Attentive
0.0707,0.0374,0.1169,0.6235,30.9418,2.0961,35.8066,0.0883,0.168,3,Absent
0.1241,0.131,0.0736,0.6003,8.7403,9.1617,14.7932,0.0437,0.3849,3,Absent
0.161,0.2025,0.1348,0.4086,7.0137,13.5301,0.2338,0.0312,0.1384,2,Drowsy
0.322,0.2335,0.2675,0.3372,31.4015,14.6042,4.1627,0.0351,0.3272,1,Distracted
0.2442,0.2118,0.2229,0.3509,-5.1936,12.1438,-2.706,0.0342,0.1108,2,Drowsy
0.1435,0.1185,0.1013,0.6766,12.1846,7.1908,0.6341,0.0292,0.5414,3,Absent
0.3045,0.302,0.2729,0.205,38.6684,15.5144,9.3549,0.037,0.3229,1,Distracted
0.2832,0.1265,0.3233,0.2476,25.3822,6.0155,2.3201,0.0422,0.1941,1,Distracted
0.3162,0.271,0.3303,0.2378,22.3435,9.3277,4.5044,0.0454,0.2725,1,Distracted
0.3079,0.2661,0.2395,0.3569,49.5974,11.5551,-2.5772,0.0054,0.3607,1,Distracted
0.3193,0.3025,0.2562,0.207,8.3791,4.1666,7.9049,0.024,0.021,0,Attentive
0.0655,0.0892,0.09,0.7767,43.5316,25.0442,21.2053,0.0529,0.7034,3,Absent
